,Member No_,Total_Lifetime_Spending,Correct_Category_Member,Num_of_Win,Num_of_Drop,Number_of_purchases,Discount_code_usage_count,Avg_Days_Between_Transactions,Gender,Age_Group,Store_No.,Purchase_Type,Customer_Type,churn
3006,911152386,40844000,Silver,1,0,7,5,51.42857143,Female,18-24 Years,HN,Gift to Others,Individual,0
3007,911238181,32151000,Silver,1,0,5,0,292.2,Female,18-24 Years,HN,For Self,Individual,0
3008,911373919,23300000,Silver,1,0,2,23,7.0,Female,25-34 Years,HCM,For Self,Individual,1
3009,911399656,21635000,Silver,1,0,3,15,26.25,Female,25-34 Years,HCM,For Self,Individual,1
3010,911490799,33520000,Silver,1,0,5,0,100.8,Female,18-24 Years,HCM,For Self,Individual,1
3011,911549798,26292000,Silver,1,0,6,0,80.33333333,Female,25-34 Years,HN,For Self,Individual,1
3012,91165000051,27660000,Silver,1,0,2,0,31.5,Female,More than 55,HCM,Gift to Others,Individual,1
3013,911665607,22143000,Silver,1,0,6,0,46.16666667,Female,25-34 Years,HCM,Gift to Others,Individual,1
3014,911748616,29645000,Bronze,0,0,10,3,102.9,Female,18-24 Years,ONLINE,For Self,Individual,0
3015,911751159,21315000,Silver,1,0,4,0,40.75,Female,Unknown,HCM,For Self,Individual,1
3016,911752042,19696000,Silver,1,0,2,9,7.0,Female,25-34 Years,HCM,For Self,Individual,1
3017,911771107,23140000,Silver,1,0,2,0,10.5,Female,Unknown,HCM,For Self,Individual,1
3018,911793939,48930000,Silver,1,0,2,0,31.0,Female,25-34 Years,HCM,For Self,Individual,1
3019,911848012,67976000,Gold,2,0,10,14,34.7,Female,18-24 Years,HN,For Self,Individual,0
3020,911951195,99255000,Silver,1,1,7,1,73.57142857,Female,18-24 Years,HN,For Self,Individual,1
3021,911975140,43896000,Gold,1,0,2,7,17.5,Female,25-34 Years,HCM,For Self,Individual,1
3022,91198000067,18600000,Silver,1,0,2,0,46.5,Female,18-24 Years,HCM,For Self,Individual,1
3023,912060899,22530000,Silver,1,0,2,5,54.5,Female,35-44 Years,HN,For Self,Individual,1
3024,912066945,32535000,Silver,1,0,6,0,40.16666667,Female,45-54 Years,HN,For Self,Individual,1
3025,912077483,39760000,Gold,1,0,2,13,1.0,Male,Unknown,HN,Gift to Others,Company,1
3026,912100928,54382000,Silver,1,0,4,5,132.25,Female,35-44 Years,HCM,For Self,Individual,0
3027,912152456,23400000,Silver,1,0,2,9,139.5,Female,35-44 Years,HN,For Self,Individual,0
3028,912163663,27520000,Silver,1,0,2,0,88.5,Female,35-44 Years,HN,For Self,Individual,1
3029,912234637,23670000,Silver,1,0,2,0,5.0,Male,25-34 Years,HCM,For Self,Individual,1
3030,912238080,54648000,Silver,2,1,5,18,163.8,Female,35-44 Years,HN,For Self,Individual,0
3031,912240808,45872000,Silver,1,0,3,14,80.33333333,Female,Unknown,HN,For Self,Company,1
3032,912381807,42234000,Silver,1,0,6,18,96.33333333,Female,25-34 Years,HCM,For Self,Individual,0
3033,912425589,33200000,Silver,1,0,3,22,95.66666667,Female,35-44 Years,HN,For Self,Individual,0
3034,912440936,77134000,Gold,2,0,9,5,109.4444444,Female,Unknown,HN,For Self,Individual,0
3035,912467679,29004000,Silver,1,0,2,0,57.5,Male,Unknown,HCM,Gift to Others,Individual,1
3036,912474007,32285000,Silver,1,0,2,0,61.25,Female,Unknown,HN,For Self,Individual,1
3037,912479090,24850000,Silver,1,0,2,0,80.0,Female,35-44 Years,HN,For Self,Individual,1
3038,912488855,20630000,Silver,1,0,3,5,116.0,Female,35-44 Years,HN,For Self,Individual,0
3039,912542002,27500000,Silver,1,0,2,11,4.0,Female,35-44 Years,HN,For Self,Individual,1
3040,912557868,23910000,Silver,1,0,3,0,112.6666667,Female,25-34 Years,HN,For Self,Individual,1
3041,912612747,20594000,Silver,1,0,3,12,38.66666667,Female,35-44 Years,HN,For Self,Individual,1
3042,912621318,42080000,Silver,1,0,2,0,4.0,Female,25-34 Years,HN,For Self,Individual,1
3043,912630000,65835500,Bronze,1,1,11,4,125.2727273,Female,25-34 Years,HCM,Gift to Others,Individual,0
3044,912693468,46020000,Silver,1,0,3,9,113.3333333,Female,25-34 Years,HN,For Self,Individual,0
3045,912770247,28594000,Silver,1,0,2,4,49.0,Female,Unknown,HN,For Self,Individual,1
3046,912785559,24830000,Silver,1,0,2,0,141.0,Female,18-24 Years,HN,For Self,Individual,0
3047,912803896,23187000,Silver,1,0,6,0,52.0,Female,25-34 Years,HN,For Self,Individual,1
3048,912818148,24510000,Silver,1,0,5,5,263.4,Female,45-54 Years,HN,For Self,Individual,0
3049,912830088,61760000,Gold,2,0,5,3,44.4,Female,45-54 Years,HN,Gift to Others,Individual,0
3050,912838858,49980000,Silver,2,1,4,6,146.5,Female,35-44 Years,HN,For Self,Individual,0
3051,912884881,28460000,Silver,1,0,4,16,96.25,Female,25-34 Years,HCM,For Self,Individual,0
3052,912911188,44642000,Gold,1,0,3,0,121.3333333,Female,35-44 Years,HCM,For Self,Individual,1
3053,912918650,24791000,Silver,1,0,5,4,35.0,Female,35-44 Years,HN,For Self,Individual,1
3054,912960466,23682000,Silver,1,0,4,2,66.25,Female,45-54 Years,HN,For Self,Individual,1
3056,912999333,24760000,Silver,1,0,4,0,8.2,Male,25-34 Years,HN,For Self,Unknown,1
3057,91301000165,21870000,Silver,1,0,3,9,114.6666667,Female,18-24 Years,HCM,For Self,Individual,0
3058,913051881,24772000,Silver,1,0,2,2,2.5,Female,45-54 Years,HN,For Self,Individual,1
3059,913080204,22230000,Silver,1,0,4,1,43.25,Female,18-24 Years,HN,For Self,Individual,1
3060,913129358,48683000,Silver,1,0,2,0,49.5,Female,Unknown,HCM,For Self,Individual,1
3061,913141499,29488000,Silver,1,0,3,15,28.66666667,Female,35-44 Years,HCM,For Self,Company,1
3062,913151726,41480000,Gold,1,0,2,0,4.5,Female,35-44 Years,HCM,For Self,Individual,1
3063,913173369,27940000,Silver,1,0,2,0,145.0,Female,18-24 Years,HN,For Self,Individual,1
3064,913188430,20020000,Silver,1,0,2,3,7.5,Female,25-34 Years,HCM,For Self,Individual,1
3065,913203829,89202000,Gold,2,0,5,15,124.0,Female,Unknown,HN,For Self,Individual,0
3066,913213709,30600000,Silver,1,0,3,6,7.333333333,Female,45-54 Years,HN,For Self,Individual,1
3067,913237532,34170000,Silver,1,0,4,3,419.5,Male,18-24 Years,HN,Gift to Others,Individual,0
3068,913255855,27490000,Silver,1,0,5,5,78.4,Male,35-44 Years,HCM,Gift to Others,Individual,0
3069,913261311,24730000,Silver,1,0,5,3,201.8,Female,35-44 Years,HCM,For Self,Individual,1
3070,913287042,23530000,Silver,1,0,2,0,6.0,Female,18-24 Years,HN,For Self,Individual,1
3071,913291879,32596000,Bronze,1,1,10,1,43.7,Female,25-34 Years,ONLINE,For Self,Individual,0
3072,913320023,33711000,Silver,1,0,4,3,9.75,Female,More than 55,HN,For Self,Individual,1
3073,913351412,22882000,Silver,1,0,2,0,101.0,Female,Unknown,HN,For Self,Individual,1
3074,913377332,25976000,Silver,1,0,3,0,114.0,Female,25-34 Years,HN,Gift to Others,Individual,1
3075,913383848,40220000,Silver,1,0,3,0,143.6666667,Female,35-44 Years,HN,For Self,Individual,0
3076,913390629,30863000,Silver,1,0,5,0,54.8,Male,35-44 Years,HN,Gift to Others,Individual,0
3077,913537888,19420000,Silver,1,0,2,0,50.5,Female,35-44 Years,HN,For Self,Individual,1
3078,913559123,36586000,Silver,1,0,6,7,140.8571429,Female,35-44 Years,HN,For Self,Individual,0
3079,913570206,27560000,Silver,1,0,4,12,44.75,Female,25-34 Years,ONLINE,For Self,Individual,1
3080,913574826,69078000,Bronze,2,1,5,4,242.8,Female,35-44 Years,HN,For Self,Individual,1
3081,913614289,22002000,Silver,1,0,4,6,24.0,Female,18-24 Years,HCM,For Self,Individual,1
3082,913643262,26288000,Silver,1,0,4,0,119.25,Female,Unknown,HCM,Unknown,Individual,1
3083,913662004,38716000,Silver,1,0,9,5,122.5555556,Female,18-24 Years,HN,For Self,Individual,0
3084,913707799,38832550,Silver,1,0,7,0,31.42857143,Female,Unknown,HCM,For Self,Individual,1
3085,913742599,40960000,Silver,1,0,2,13,130.5,Female,45-54 Years,HCM,For Self,Individual,1
3086,913758145,34832000,Silver,1,0,4,11,117.6,Female,35-44 Years,ONLINE,For Self,Individual,0
3087,913780111,25800000,Silver,1,0,3,17,6.333333333,Female,35-44 Years,HCM,For Self,Individual,1
3088,913850176,47305000,Silver,1,0,4,0,99.0,Female,18-24 Years,HCM,For Self,Individual,1
3089,913885248,19730000,Silver,1,0,2,7,7.5,Female,25-34 Years,HN,For Self,Individual,1
3090,913916493,54159000,Gold,2,0,9,0,21.3,Female,25-34 Years,HN,For Self,Individual,1
3091,913979745,94605500,Silver,2,1,10,1,64.45454545,Male,25-34 Years,HCM,For Self,Individual,1
3092,914027881,24524000,Silver,1,0,2,1,156.0,Female,25-34 Years,HN,For Self,Individual,0
3093,914046188,34872000,Silver,1,0,3,15,29.66666667,Female,35-44 Years,HN,For Self,Individual,1
3094,914053937,48185500,Bronze,1,1,4,5,291.0,Female,45-54 Years,HCM,For Self,Individual,1
3095,914089888,62600000,Gold,2,0,5,25,36.4,Female,25-34 Years,HN,For Self,Individual,1
3096,914102768,23300000,Silver,1,0,3,7,2.333333333,Female,35-44 Years,HCM,For Self,Individual,1
3097,914105984,25170000,Silver,1,0,2,11,52.0,Female,35-44 Years,HCM,For Self,Individual,1
3098,914120885,23960000,Silver,1,0,3,0,68.66666667,Female,Unknown,HN,For Self,Individual,1
3099,914133112,27996000,Silver,1,0,2,5,8.5,Female,35-44 Years,HCM,For Self,Individual,1
3100,914146646,26047000,Silver,1,0,3,24,43.33333333,Female,35-44 Years,HN,For Self,Individual,1
3101,914265520,49390500,Silver,1,0,22,0,58.63636364,Female,25-34 Years,HN,Gift to Others,Individual,1
3102,914317017,36961000,Silver,1,0,3,0,29.75,Female,25-34 Years,HCM,For Self,Individual,1
3103,914361368,40410500,Bronze,1,1,16,0,68.3,Female,35-44 Years,HN,For Self,Individual,0
3104,914396439,58894000,Gold,2,0,8,0,15.75,Female,Unknown,HCM,For Self,Individual,1
3105,914398432,51171000,Silver,2,1,9,0,65.44444444,Female,35-44 Years,HCM,For Self,Individual,1
3106,914398468,25520000,Silver,1,0,2,10,133.0,Female,45-54 Years,HCM,For Self,Individual,1
3107,914425399,24220000,Silver,1,0,2,16,1.0,Female,45-54 Years,HCM,For Self,Individual,1
3108,914463274,24440000,Silver,1,0,5,0,101.0,Female,18-24 Years,HN,For Self,Individual,1
3109,914478295,34840000,Silver,1,0,3,5,41.33333333,Female,25-34 Years,HCM,For Self,Individual,1
3110,914488353,69897000,Gold,2,0,6,33,53.33333333,Female,35-44 Years,HCM,For Self,Individual,1
3111,914491370,32766000,Silver,1,0,6,12,27.33333333,Female,25-34 Years,HCM,For Self,Individual,1
3112,914518383,28200000,Silver,1,0,2,5,70.0,Female,18-24 Years,HN,For Self,Individual,1
3113,914627708,22992000,Silver,1,0,7,2,65.875,Female,35-44 Years,HN,For Self,Individual,0
3114,914665666,56800000,Gold,2,0,2,18,1.0,Male,25-34 Years,HN,Gift to Others,Individual,1
3115,914815888,53529000,Gold,2,0,5,0,46.8,Female,35-44 Years,HN,For Self,Individual,1
3116,914826868,29140000,Silver,1,0,3,18,147.6666667,Female,Unknown,HN,Unknown,Individual,0
3117,914885678,44265000,Silver,1,0,3,0,31.0,Female,45-54 Years,HN,For Self,Individual,1
3118,914907940,39910000,Silver,1,0,3,16,63.66666667,Female,25-34 Years,HN,For Self,Individual,0
3119,915029999,20340000,Silver,1,0,2,0,8.0,Female,35-44 Years,HN,For Self,Individual,1
3120,915032999,48235000,Silver,1,0,4,39,9.0,Female,35-44 Years,HN,For Self,Individual,1
3121,915118891,45836500,Silver,1,0,5,3,140.2,Female,25-34 Years,HN,For Self,Company,1
3122,915157790,20632000,Silver,1,0,2,3,94.0,Female,Unknown,HN,For Self,Individual,1
3123,915194787,36428000,Silver,1,0,6,11,113.5,Female,Unknown,HN,For Self,Individual,0
3124,915203056,36278000,Silver,1,0,4,18,20.0,Male,25-34 Years,HN,For Self,Individual,1
3125,915226756,23400000,Silver,1,0,2,3,46.0,Female,Unknown,HCM,Unknown,Individual,1
3126,915313919,34366000,Silver,1,0,5,0,89.8,Female,35-44 Years,HN,For Self,Individual,1
3127,915365536,24700000,Silver,1,0,3,4,31.0,Female,35-44 Years,HN,For Self,Individual,1
3128,915587597,25022000,Silver,1,0,7,3,68.14285714,Female,35-44 Years,HN,For Self,Individual,0
3129,915599923,26542000,Silver,1,0,2,35,95.0,Female,25-34 Years,HN,For Self,Individual,1
3130,915631666,31332000,Silver,1,0,2,39,6.5,Female,45-54 Years,HCM,For Self,Company,1
3131,915682155,18970000,Silver,1,0,2,2,11.0,Female,18-24 Years,HN,For Self,Individual,1
3132,915708579,26965000,Silver,1,0,6,12,53.5,Female,25-34 Years,HCM,For Self,Individual,0
3133,915757090,17551000,Silver,1,0,2,0,17.5,Female,25-34 Years,HCM,For Self,Individual,1
3134,915770670,28750000,Bronze,1,1,5,3,200.8,Female,25-34 Years,HCM,For Self,Individual,1
3135,915774747,35392000,Silver,1,0,5,10,37.4,Female,45-54 Years,HN,For Self,Individual,1
3136,915808297,20100000,Silver,1,0,7,2,29.0,Female,25-34 Years,HN,For Self,Individual,0
3137,915834717,38581000,Silver,1,0,6,6,124.0,Female,35-44 Years,ONLINE,For Self,Individual,0
3138,915864666,52447000,Silver,1,1,4,3,106.25,Female,25-34 Years,HN,For Self,Individual,0
3139,915882179,70748000,Gold,2,0,5,32,90.4,Female,25-34 Years,HN,For Self,Individual,0
3140,915888857,60092000,Silver,1,0,6,21,175.1666667,Female,25-34 Years,HCM,For Self,Individual,0
3141,915956946,42532000,Silver,1,0,5,17,35.6,Female,Unknown,HN,For Self,Individual,1
3142,91596629,25368500,Silver,1,0,2,0,3.0,Female,25-34 Years,HN,For Self,Individual,1
3143,916059226,23789000,Silver,1,0,2,0,30.5,Female,Unknown,HN,For Self,Individual,1
3144,916088787,82691000,Gold,2,0,6,22,96.33333333,Female,25-34 Years,HCM,For Self,Individual,0
3145,916095969,31990000,Silver,1,0,4,0,51.5,Female,35-44 Years,HN,For Self,Individual,1
3146,916110891,21326000,Silver,1,0,4,6,58.0,Female,25-34 Years,HN,For Self,Individual,1
3147,916128428,25716000,Silver,1,0,3,4,60.33333333,Female,35-44 Years,HN,For Self,Individual,1
3148,916151138,28007000,Silver,1,0,3,22,32.66666667,Female,Unknown,HN,For Self,Individual,1
3150,916282806,29940000,Silver,1,0,2,0,181.5,Female,25-34 Years,HN,For Self,Individual,1
3151,916319559,52632000,Silver,1,0,6,21,204.5,Female,25-34 Years,HN,Gift to Others,Individual,0
3152,916369079,19401000,Silver,1,0,2,7,17.5,Female,25-34 Years,HCM,For Self,Individual,1
3153,916383822,54499000,Gold,1,0,2,0,59.0,Female,25-34 Years,HCM,For Self,Individual,1
3154,916436628,28106000,Silver,1,0,3,0,19.0,Male,Unknown,HCM,Unknown,Unknown,1
3155,916495888,32200000,Silver,1,0,3,5,366.0,Female,Unknown,HN,Gift to Others,Individual,1
3156,916502989,72136500,Gold,1,0,2,29,2.0,Female,18-24 Years,HCM,For Self,Company,1
3157,916512437,56370000,Gold,2,0,9,0,22.77777778,Female,25-34 Years,HCM,Unknown,Individual,1
3158,916592589,26850000,Silver,1,0,3,2,60.66666667,Female,18-24 Years,HN,For Self,Individual,1
3159,916595188,24669000,Silver,1,0,2,8,121.0,Female,Unknown,HN,For Self,Individual,1
3160,916755678,24812500,Silver,1,0,2,0,64.0,Female,35-44 Years,HCM,For Self,Individual,1
3161,916781532,27110000,Silver,1,0,2,6,9.5,Female,18-24 Years,HCM,For Self,Individual,1
3162,916880681,31143280,Silver,1,0,8,0,68.0,Female,35-44 Years,HN,For Self,Individual,1
3163,916887755,54555000,Gold,2,0,6,8,37.0,Female,25-34 Years,HN,For Self,Individual,0
3164,916896116,22054000,Silver,1,0,2,0,8.0,Female,25-34 Years,HN,For Self,Individual,1
3165,916939277,22200000,Silver,1,0,4,34,12.75,Female,25-34 Years,HCM,For Self,Individual,1
3166,916951559,98607000,Gold,1,0,2,0,112.0,Female,35-44 Years,HN,Gift to Others,Individual,1
3167,91718203,32445000,Gold,1,0,2,0,5.5,Female,18-24 Years,HN,For Self,Unknown,1
3168,917221038,17509000,Silver,1,0,2,0,59.5,Female,18-24 Years,HN,For Self,Individual,1
3169,917235355,25700000,Silver,1,0,2,3,4.0,Male,18-24 Years,HCM,Gift to Others,Individual,1
3170,917320326,45070000,Silver,1,0,4,12,40.8,Female,18-24 Years,HCM,Gift to Others,Individual,0
3171,917328888,94603500,Gold,2,0,6,33,58.83333333,Male,18-24 Years,HN,For Self,Individual,0
3172,917338668,23898000,Silver,1,0,4,14,18.75,Female,25-34 Years,HN,For Self,Individual,1
3173,917345566,27380000,Silver,1,0,2,14,163.5,Male,25-34 Years,HN,For Self,Individual,0
3174,917388930,20018000,Silver,1,0,2,0,6.0,Female,Unknown,HCM,For Self,Individual,1
3175,917457252,27435000,Silver,1,0,2,0,10.0,Female,18-24 Years,HCM,For Self,Individual,1
3176,917503923,25325000,Silver,1,0,2,0,93.5,Female,25-34 Years,HN,For Self,Individual,1
3177,917526512,34555000,Silver,1,0,2,0,43.0,Female,35-44 Years,HCM,For Self,Individual,1
3178,917531688,31200000,Silver,1,0,3,0,66.66666667,Female,35-44 Years,HCM,For Self,Individual,1
3179,917569606,29271000,Silver,1,0,4,4,86.25,Female,25-34 Years,HCM,For Self,Individual,0
3180,917681910,23516000,Silver,1,0,2,18,1.5,Female,18-24 Years,HN,For Self,Individual,1
3181,917696267,32964000,Silver,1,0,5,7,88.0,Female,35-44 Years,HCM,For Self,Individual,0
3182,917736933,20940000,Silver,1,0,3,0,2.666666667,Female,25-34 Years,ONLINE,For Self,Individual,1
3183,917756232,25064000,Silver,1,0,4,0,77.75,Female,25-34 Years,HCM,For Self,Individual,1
3184,917757527,31200000,Silver,1,0,6,0,38.66666667,Male,25-34 Years,HN,Gift to Others,Individual,1
3186,917924783,20146000,Silver,1,0,2,1,59.5,Female,18-24 Years,HN,For Self,Individual,1
3187,917991990,22870000,Silver,1,0,4,6,54.0,Female,18-24 Years,HN,For Self,Individual,0
3188,917998999,21143000,Silver,1,0,2,5,5.5,Female,35-44 Years,HN,For Self,Individual,1
3189,918012008,30102000,Silver,1,0,6,12,66.66666667,Female,18-24 Years,HN,For Self,Individual,0
3190,918033413,39866000,Silver,1,0,3,17,43.0,Female,35-44 Years,HCM,For Self,Company,1
3191,918088188,40770000,Silver,1,0,3,0,422.6666667,Unknown,25-34 Years,HCM,For Self,Individual,1
3192,918126969,24320000,Silver,1,0,2,5,7.5,Female,25-34 Years,HCM,For Self,Individual,1
3193,918190698,21382000,Silver,1,0,2,0,9.0,Female,18-24 Years,HN,For Self,Individual,1
3194,918210386,31773000,Silver,1,0,2,3,33.5,Female,35-44 Years,HCM,For Self,Individual,1
3195,918212498,28590000,Silver,1,0,2,0,92.0,Female,Unknown,HN,Gift to Others,Individual,1
3196,918263407,32270000,Silver,1,0,5,0,210.2,Female,35-44 Years,HCM,For Self,Individual,1
3197,918264402,22884000,Silver,1,0,5,0,53.6,Female,45-54 Years,HCM,For Self,Individual,1
3198,918266771,26700000,Silver,1,0,2,0,10.0,Female,35-44 Years,HCM,For Self,Individual,1
3199,918281283,132764500,Gold,2,0,9,0,37.55555556,Female,35-44 Years,ONLINE,For Self,Individual,1
3200,918330395,22984000,Silver,1,0,2,0,106.0,Male,35-44 Years,ONLINE,For Self,Individual,1
3201,918338448,72309500,Silver,3,2,15,12,75.13333333,Female,25-34 Years,HCM,For Self,Individual,0
3202,918348848,29120000,Silver,1,0,2,10,1.5,Female,35-44 Years,HCM,For Self,Company,1
3203,918354712,35790000,Silver,1,0,6,6,18.66666667,Female,25-34 Years,ONLINE,For Self,Individual,1
3204,918390346,44750000,Gold,1,0,2,17,13.0,Female,35-44 Years,ONLINE,For Self,Individual,1
3205,918399200,23073000,Bronze,0,0,10,2,188.0,Female,18-24 Years,HCM,For Self,Individual,0
3206,918480478,47616000,Bronze,0,0,12,1,172.0,Female,45-54 Years,HCM,For Self,Individual,0
3207,918500668,45231000,Silver,1,0,4,16,56.5,Female,35-44 Years,HCM,For Self,Individual,1
3208,91851374,25457000,Silver,1,0,7,0,61.0,Female,25-34 Years,HN,For Self,Individual,1
3209,918535311,20320000,Silver,1,0,2,15,5.5,Female,25-34 Years,HCM,For Self,Individual,1
3210,918566182,45620000,Silver,1,0,3,4,324.6666667,Male,35-44 Years,HCM,Gift to Others,Individual,0
3211,918582767,30748000,Silver,1,0,2,16,59.5,Female,Unknown,HN,For Self,Individual,1
3212,918619198,25441000,Silver,1,0,2,2,15.33333333,Male,35-44 Years,HCM,Gift to Others,Individual,1
3213,918769976,23336500,Silver,1,0,3,0,22.33333333,Female,Unknown,HCM,For Self,Individual,1
3214,918772760,50181000,Gold,1,0,2,0,111.5,Female,18-24 Years,HCM,For Self,Individual,1
3215,918781878,46193000,Silver,1,0,4,3,190.75,Female,18-24 Years,HCM,For Self,Individual,0
3216,918798860,53742000,Silver,1,0,3,1,542.0,Female,25-34 Years,HCM,Unknown,Individual,0
3217,918812215,41838000,Silver,1,0,6,26,256.1666667,Female,25-34 Years,HCM,For Self,Individual,0
3218,918885999,31730000,Silver,1,0,2,3,307.0,Female,25-34 Years,HCM,For Self,Individual,0
3219,918887494,41715000,Silver,1,0,6,19,105.0,Female,25-34 Years,HCM,For Self,Individual,0
3220,919222882,20040000,Silver,1,0,3,0,50.33333333,Female,25-34 Years,HCM,Unknown,Individual,1
